0, 0.000978, 0.004924, -0.009340, -0.071602, -0.002837, -0.001757, -0.002643, -0.000273, 0.000983, -0.002794, 0.000337, -0.001078, 
1, 0.000979, 0.004924, -0.009340, -0.071602, -0.002837, -0.001757, -0.001210, -0.000452, 0.000914, -0.002598, 0.000001, -0.002325, 
2, 0.000979, 0.004925, -0.009346, -0.071601, -0.002838, -0.001759, 0.000181, -0.000386, -0.002959, 0.000871, -0.000429, -0.005474, 
3, 0.000982, 0.004931, -0.009370, -0.071601, -0.002840, -0.001759, 0.003564, 0.001823, -0.008187, -0.000952, -0.001334, -0.005250, 
4, 0.000984, 0.004946, -0.009415, -0.071599, -0.002842, -0.001760, 0.004899, 0.006419, -0.012636, 0.002747, -0.000718, -0.005203, 
5, 0.000986, 0.004970, -0.009477, -0.071599, -0.002843, -0.001761, 0.006468, 0.007296, -0.016368, -0.001010, 0.000521, -0.004855, 
6, 0.000988, 0.005009, -0.009547, -0.071600, -0.002844, -0.001762, 0.009427, 0.012085, -0.017900, -0.003231, 0.001875, -0.004674, 
7, 0.000989, 0.005063, -0.009614, -0.071598, -0.002846, -0.001763, 0.006466, 0.014099, -0.017243, 0.000442, 0.001844, -0.004448, 
8, 0.000990, 0.005129, -0.009674, -0.071597, -0.002848, -0.001763, 0.007926, 0.014922, -0.014947, 0.003723, 0.001605, -0.000900, 
9, 0.000992, 0.005200, -0.009730, -0.071597, -0.002850, -0.001764, 0.007370, 0.014895, -0.013924, 0.002939, 0.001493, -0.001157, 
10, 0.000994, 0.005270, -0.009783, -0.071596, -0.002851, -0.001765, 0.006853, 0.012507, -0.012948, 0.006213, 0.001582, -0.002163, 
11, 0.000995, 0.005336, -0.009833, -0.071596, -0.002853, -0.001766, 0.006373, 0.013421, -0.012040, 0.001935, 0.001867, -0.002382, 
12, 0.000997, 0.005397, -0.009878, -0.071596, -0.002855, -0.001767, 0.005926, 0.012261, -0.011196, -0.001099, 0.001669, -0.002215, 
13, 0.000998, 0.005453, -0.009921, -0.071597, -0.002856, -0.001767, 0.005510, 0.009943, -0.010411, -0.004014, 0.001552, -0.001984, 
14, 0.000999, 0.005506, -0.009960, -0.071596, -0.002858, -0.001768, 0.005124, 0.009802, -0.009681, -0.000277, 0.001713, -0.001811, 
15, 0.001000, 0.005555, -0.009997, -0.071594, -0.002860, -0.001768, 0.004731, 0.009107, -0.009002, 0.004655, 0.000910, -0.001583, 
16, 0.001001, 0.005599, -0.010031, -0.071593, -0.002862, -0.001769, 0.003675, 0.007377, -0.008371, 0.005871, 0.000088, -0.001472, 
17, 0.001002, 0.005642, -0.010063, -0.071594, -0.002863, -0.001769, 0.002684, 0.006261, -0.007784, 0.002923, 0.000048, -0.001369, 
18, 0.001003, 0.005681, -0.010092, -0.071593, -0.002865, -0.001770, 0.002487, 0.005254, -0.007239, 0.003501, 0.000053, -0.001256, 
19, 0.001004, 0.005718, -0.010120, -0.071593, -0.002866, -0.001770, -0.000131, 0.005075, -0.006731, 0.000062, 0.000049, -0.000688, 
20, 0.001006, 0.005752, -0.010145, -0.071594, -0.002868, -0.001771, 0.003755, 0.006459, -0.006259, -0.004914, 0.000054, -0.000580, 
21, 0.001006, 0.005783, -0.010169, -0.071593, -0.002869, -0.001771, 0.002969, 0.003221, -0.005820, -0.001089, 0.000101, 0.000008, 
22, 0.001007, 0.005812, -0.010191, -0.071593, -0.002870, -0.001771, 0.001092, 0.000973, -0.005412, -0.005884, -0.000782, 0.001078, 
23, 0.001008, 0.005839, -0.010212, -0.071594, -0.002872, -0.001772, -0.000189, 0.002371, -0.005033, -0.007805, -0.000787, 0.002603, 
24, 0.001008, 0.005865, -0.010231, -0.071595, -0.002873, -0.001773, -0.000471, 0.003073, -0.004680, -0.012643, -0.000900, 0.001224, 
25, 0.001009, 0.005889, -0.010249, -0.071593, -0.002874, -0.001773, -0.001399, 0.002857, -0.004352, -0.007467, -0.000019, 0.002503, 
26, 0.001009, 0.005911, -0.010265, -0.071594, -0.002875, -0.001774, -0.003222, 0.000980, -0.004047, -0.011823, -0.000305, 0.000659, 
27, 0.001009, 0.005931, -0.010281, -0.071593, -0.002876, -0.001774, -0.004454, -0.000037, -0.003763, -0.007598, -0.001143, 0.002231, 
28, 0.001010, 0.005950, -0.010295, -0.071593, -0.002877, -0.001775, -0.005524, -0.001277, -0.003499, -0.013200, -0.001063, -0.000512, 
29, 0.001010, 0.005968, -0.010308, -0.071592, -0.002878, -0.001776, -0.007091, -0.001297, -0.003254, -0.009258, -0.000988, -0.001117, 
30, 0.001010, 0.005985, -0.010320, -0.071591, -0.002879, -0.001777, -0.007580, -0.001286, -0.003026, -0.004033, -0.000919, -0.002564, 
31, 0.001011, 0.006000, -0.010332, -0.071590, -0.002880, -0.001778, -0.009172, -0.002894, -0.002814, 0.000034, -0.000905, -0.003985, 
32, 0.001011, 0.006014, -0.010343, -0.071591, -0.002881, -0.001778, -0.010156, -0.002042, -0.002616, -0.003104, -0.000842, -0.006689, 
33, 0.001013, 0.006028, -0.010353, -0.071592, -0.002881, -0.001778, -0.008180, -0.003235, -0.002433, -0.003906, -0.000783, -0.005057, 
34, 0.001013, 0.006041, -0.010362, -0.071591, -0.002882, -0.001779, -0.008373, -0.000712, -0.003914, -0.002250, -0.000728, -0.007011, 
35, 0.001013, 0.006053, -0.010371, -0.071592, -0.002883, -0.001779, -0.010019, 0.001129, -0.003640, -0.006145, -0.000677, -0.005483, 
36, 0.001013, 0.006064, -0.010379, -0.071591, -0.002883, -0.001779, -0.009780, 0.002752, -0.003384, -0.005563, -0.000629, -0.007307, 
37, 0.001013, 0.006074, -0.010386, -0.071590, -0.002884, -0.001780, -0.012044, 0.001270, -0.003147, -0.003395, -0.000585, -0.007384, 
38, 0.001014, 0.006083, -0.010393, -0.071589, -0.002884, -0.001780, -0.008461, 0.002664, -0.002926, -0.002786, -0.000510, -0.007052, 
39, 0.001016, 0.006092, -0.010399, -0.071588, -0.002885, -0.001780, -0.003115, 0.001192, -0.002721, 0.002373, -0.000475, -0.004131, 
40, 0.001017, 0.006100, -0.010405, -0.071589, -0.002885, -0.001781, 0.000677, 0.000127, -0.002530, 0.000496, -0.000441, -0.003892, 
41, 0.001018, 0.006107, -0.010411, -0.071588, -0.002886, -0.001781, 0.001817, -0.000287, -0.001881, 0.004733, -0.000410, -0.005043, 
42, 0.001019, 0.006114, -0.010416, -0.071588, -0.002886, -0.001782, 0.002246, -0.000022, -0.001749, 0.008994, -0.002033, -0.004748, 
43, 0.001019, 0.006120, -0.010421, -0.071589, -0.002887, -0.001782, 0.000403, -0.001866, -0.001627, 0.003813, -0.001832, -0.006396, 
44, 0.001018, 0.006127, -0.010425, -0.071588, -0.002887, -0.001782, -0.000392, 0.000346, -0.001504, 0.005290, -0.001307, -0.006630, 
