0, 0.000976, 0.004449, -0.008348, -0.073010, -0.000112, 0.000091, 0.002055, -0.000718, -0.000018, 0.005375, -0.001328, 0.002791, 
1, 0.000977, 0.004449, -0.008348, -0.073010, -0.000112, 0.000091, 0.004768, -0.000667, -0.000017, 0.004914, -0.001918, 0.000649, 
2, 0.000977, 0.004449, -0.008350, -0.073010, -0.000112, 0.000090, 0.002664, -0.000385, -0.001827, 0.004721, -0.002087, 0.000561, 
3, 0.000979, 0.004456, -0.008368, -0.073010, -0.000112, 0.000090, 0.007601, -0.000990, -0.007236, 0.004997, -0.001949, 0.000463, 
4, 0.000980, 0.004472, -0.008413, -0.073010, -0.000112, 0.000090, 0.004927, 0.002901, -0.014776, 0.005692, -0.001812, -0.001626, 
5, 0.000981, 0.004500, -0.008485, -0.073010, -0.000112, 0.000090, 0.003722, 0.007000, -0.021880, 0.006961, -0.001685, -0.001664, 
6, 0.000983, 0.004539, -0.008579, -0.073010, -0.000112, 0.000090, 0.003571, 0.011262, -0.026886, 0.006726, -0.001567, -0.001707, 
7, 0.000986, 0.004585, -0.008687, -0.073010, -0.000112, 0.000090, 0.004635, 0.012465, -0.029450, 0.006322, -0.001457, -0.002927, 
8, 0.000988, 0.004639, -0.008795, -0.073011, -0.000112, 0.000090, 0.005380, 0.014511, -0.028194, 0.005879, -0.001355, -0.004787, 
9, 0.000990, 0.004696, -0.008894, -0.073012, -0.000112, 0.000090, 0.005079, 0.016363, -0.025459, 0.000545, -0.001260, -0.005656, 
10, 0.000991, 0.004754, -0.008983, -0.073012, -0.000112, 0.000090, 0.004731, 0.017394, -0.023598, 0.000507, -0.001172, -0.006355, 
11, 0.000993, 0.004812, -0.009067, -0.073012, -0.000112, 0.000090, 0.004400, 0.016958, -0.022053, 0.000471, -0.001090, -0.005151, 
12, 0.000994, 0.004869, -0.009145, -0.073012, -0.000112, 0.000090, 0.004218, 0.015925, -0.020457, 0.000944, -0.001013, -0.006248, 
13, 0.000996, 0.004925, -0.009217, -0.073012, -0.000112, 0.000091, 0.003922, 0.015180, -0.019022, 0.000878, -0.000951, -0.004714, 
14, 0.000997, 0.004981, -0.009285, -0.073012, -0.000112, 0.000091, 0.003596, 0.013483, -0.017689, -0.000204, -0.000884, -0.005673, 
15, 0.000998, 0.005038, -0.009347, -0.073012, -0.000112, 0.000091, 0.003268, 0.014944, -0.016448, -0.000189, -0.000822, -0.004104, 
16, 0.001001, 0.005095, -0.009405, -0.073012, -0.000112, 0.000092, 0.004843, 0.014385, -0.015295, -0.000437, -0.000764, -0.001760, 
17, 0.001002, 0.005152, -0.009459, -0.073012, -0.000112, 0.000093, 0.004377, 0.013751, -0.014223, -0.000381, -0.000711, -0.001148, 
18, 0.001003, 0.005208, -0.009510, -0.073012, -0.000112, 0.000092, 0.003177, 0.013006, -0.013226, -0.000329, -0.000661, -0.003874, 
19, 0.001004, 0.005262, -0.009557, -0.073012, -0.000112, 0.000093, 0.001445, 0.012537, -0.012298, -0.000736, -0.000615, -0.001310, 
20, 0.001004, 0.005313, -0.009600, -0.073012, -0.000112, 0.000093, 0.000190, 0.012538, -0.011436, -0.000684, -0.000571, -0.003721, 
21, 0.001005, 0.005361, -0.009641, -0.073013, -0.000112, 0.000093, -0.002040, 0.011259, -0.010634, -0.005237, -0.000531, -0.003072, 
22, 0.001007, 0.005404, -0.009678, -0.073013, -0.000112, 0.000094, 0.001145, 0.008409, -0.009889, -0.004407, -0.000494, -0.001028, 
23, 0.001009, 0.005445, -0.009713, -0.073013, -0.000112, 0.000093, -0.000654, 0.006682, -0.009195, -0.004469, -0.000459, -0.002507, 
24, 0.001009, 0.005483, -0.009746, -0.073013, -0.000112, 0.000093, -0.002488, 0.005333, -0.008551, -0.002386, -0.000427, -0.004067, 
25, 0.001010, 0.005519, -0.009776, -0.073011, -0.000112, 0.000093, -0.006308, 0.006139, -0.007951, 0.002897, -0.000397, -0.002113, 
